user_id,anonymized_id,trade,skill_level,age,location_type,primary_language,secondary_languages,registration_date,active_days,total_courses_completed,avg_session_duration_minutes,preferred_learning_time,device_type,network_quality,privacy_consent,data_sharing_consent
USER_00342,5d2eaf5df0e3250c,appliance_repair,advanced,61,urban,ml,"[np.str_('ta'), np.str_('en')]",2025-08-11T18:57:17.168045,40,0,24,evening,android,moderate,True,False
USER_00343,053d63c6f89c16a9,carpenter,intermediate,50,urban,kn,[],2025-11-14T18:57:17.168776,52,38,33,night,ios,moderate,True,False
USER_00344,e9d955c6ac4f2461,appliance_repair,intermediate,33,urban,ta,[np.str_('pa')],2026-02-08T18:57:17.169448,19,22,8,evening,web,poor,True,True
USER_00345,913177078ded426c,electrician,advanced,25,semi-urban,hi,[],2026-01-29T18:57:17.169684,50,5,5,evening,ios,moderate,True,False
USER_00346,babf9988918835df,mason,advanced,29,urban,bn,[],2026-01-03T18:57:17.169913,75,38,57,evening,ios,good,True,False
USER_00347,e8b647334d8a100f,mobile_repair,intermediate,42,urban,en,[np.str_('te')],2025-06-16T18:57:17.170185,65,6,5,evening,web,poor,True,True
USER_00348,204762db8e1929b9,carpenter,intermediate,35,urban,te,"[np.str_('gu'), np.str_('mr')]",2025-03-21T18:57:17.170456,72,34,35,afternoon,android,moderate,True,False
USER_00349,3517642acc8f72b4,farmer,expert,59,urban,en,"[np.str_('kn'), np.str_('mr')]",2025-05-13T18:57:17.170684,61,8,30,evening,android,poor,True,True
USER_00350,2c2fd89669c30674,artisan,intermediate,45,urban,mr,"[np.str_('hi'), np.str_('mr')]",2026-01-17T18:57:17.170910,1,18,24,afternoon,ios,poor,True,True
USER_00351,51d6e25b994bb7d4,appliance_repair,intermediate,26,rural,te,"[np.str_('ta'), np.str_('kn')]",2025-07-16T18:57:17.171162,1,18,34,morning,ios,poor,True,False
USER_00352,cff1ccd6ee745756,mobile_repair,beginner,25,rural,ml,"[np.str_('ml'), np.str_('hi')]",2025-05-28T18:57:17.171405,1,6,18,morning,web,poor,True,False
USER_00353,8c0e9e6667639fd0,appliance_repair,expert,27,rural,hi,[],2025-04-15T18:57:17.171599,87,2,40,evening,ios,good,True,False
USER_00354,def195be0310da02,carpenter,advanced,24,semi-urban,hi,"[np.str_('ml'), np.str_('te')]",2025-12-07T18:57:17.171826,69,2,54,afternoon,ios,moderate,True,True
USER_00355,2790b7cb38b06b9d,plumber,beginner,39,semi-urban,pa,[np.str_('te')],2025-08-08T18:57:17.172041,9,44,54,evening,android,good,True,False
USER_00356,f8f2327ab5c656b8,artisan,beginner,44,semi-urban,gu,[],2026-01-28T18:57:17.172462,25,34,8,morning,android,moderate,True,False
USER_00357,b29f82fa3cb25784,artisan,advanced,30,semi-urban,gu,[],2026-01-24T18:57:17.172830,77,1,16,evening,web,moderate,True,False
USER_00358,34311fee11bf3fe7,mason,expert,49,semi-urban,mr,"[np.str_('gu'), np.str_('hi')]",2025-05-01T18:57:17.173481,79,46,52,afternoon,ios,poor,True,False
USER_00359,aeb36dad39827d34,carpenter,expert,39,rural,te,"[np.str_('ta'), np.str_('gu')]",2025-10-10T18:57:17.174047,59,16,45,afternoon,android,moderate,True,False
USER_00360,183e542e479e5026,farmer,advanced,34,urban,en,[np.str_('kn')],2025-07-04T18:57:17.174536,47,31,53,evening,web,moderate,True,False
USER_00361,5779fbb5f2d00a68,homestay_owner,expert,39,rural,te,[],2025-11-14T18:57:17.174760,97,23,17,morning,web,good,True,True
USER_00362,abe9f68920d30e86,homestay_owner,advanced,19,urban,hi,[np.str_('hi')],2025-05-16T18:57:17.175167,12,33,6,night,ios,poor,True,False
USER_00363,a61fb30e1ad5ada6,electrician,advanced,47,urban,en,[np.str_('hi')],2025-08-28T18:57:17.175942,9,40,33,afternoon,ios,moderate,True,False
USER_00364,214e28cff27ac2e1,mobile_repair,expert,54,semi-urban,en,[np.str_('kn')],2025-04-21T18:57:17.176428,49,3,16,morning,ios,poor,True,False
USER_00365,7857d75671a5e3e4,carpenter,advanced,40,urban,ml,[np.str_('kn')],2025-07-05T18:57:17.176771,69,38,25,evening,ios,poor,True,False
USER_00366,13c11925aae24656,farmer,beginner,18,rural,gu,"[np.str_('te'), np.str_('te')]",2025-02-27T18:57:17.177412,60,7,54,night,ios,poor,True,True
USER_00367,68e0f02ac3e030eb,homestay_owner,beginner,52,rural,pa,"[np.str_('pa'), np.str_('en')]",2025-06-13T18:57:17.177893,57,14,6,night,web,poor,True,False
USER_00368,aa853e635969a400,plumber,expert,38,semi-urban,kn,[np.str_('mr')],2025-11-07T18:57:17.178381,76,28,58,evening,web,poor,True,True
USER_00369,d664e204592156d6,mobile_repair,intermediate,64,urban,ta,"[np.str_('te'), np.str_('kn')]",2025-03-31T18:57:17.178831,17,39,58,morning,ios,poor,True,False
USER_00370,468c30ae55398699,artisan,expert,26,urban,ta,"[np.str_('mr'), np.str_('bn')]",2025-04-25T18:57:17.179131,4,27,8,afternoon,ios,poor,True,False
USER_00371,53793421d0e4e367,mobile_repair,beginner,34,rural,ta,[np.str_('gu')],2025-08-07T18:57:17.179383,64,7,37,morning,ios,good,True,True
USER_00372,bdf02369705be2e7,plumber,expert,56,rural,ml,"[np.str_('te'), np.str_('hi')]",2025-06-14T18:57:17.179626,12,48,39,afternoon,android,good,True,True
USER_00373,16f0eb07ec9391e0,welder,advanced,47,urban,pa,[np.str_('kn')],2025-05-07T18:57:17.179838,65,21,53,morning,web,poor,True,True
USER_00374,f945ba2cc16a2be9,carpenter,intermediate,56,semi-urban,mr,[],2025-08-12T18:57:17.180037,75,21,23,morning,android,moderate,True,False
USER_00375,b04c298ae90da3de,electrician,advanced,48,urban,gu,"[np.str_('en'), np.str_('ml')]",2025-08-30T18:57:17.180268,32,8,31,evening,web,poor,True,True
USER_00376,e0c1b7080134c680,carpenter,expert,24,semi-urban,bn,[],2026-01-05T18:57:17.180460,39,28,6,night,android,moderate,True,False
USER_00377,55a8c1c70006adb4,farmer,advanced,54,rural,ta,"[np.str_('mr'), np.str_('hi')]",2025-10-29T18:57:17.180685,43,25,14,evening,ios,good,True,True
USER_00378,b8bf83820453bbb3,welder,beginner,19,urban,bn,[],2025-08-25T18:57:17.180875,79,13,23,afternoon,ios,moderate,True,False
USER_00379,e2297dafce2eaf7e,plumber,expert,28,semi-urban,mr,[np.str_('gu')],2025-07-15T18:57:17.181082,23,13,51,evening,android,good,True,False
USER_00380,8067fb0ba0e4a1b0,mobile_repair,advanced,33,urban,bn,[np.str_('hi')],2025-06-18T18:57:17.181297,62,31,39,night,web,poor,True,True
USER_00381,865782cb293bc042,plumber,expert,23,urban,ta,[np.str_('mr')],2025-04-28T18:57:17.181504,8,49,24,morning,ios,poor,True,True
USER_00382,13523a95ea398119,mason,advanced,29,urban,hi,"[np.str_('gu'), np.str_('mr')]",2025-09-12T18:57:17.181736,96,3,52,afternoon,ios,moderate,True,True
USER_00383,63f23ae86ddfbafe,appliance_repair,expert,63,urban,hi,"[np.str_('te'), np.str_('bn')]",2025-09-12T18:57:17.181963,73,23,15,morning,ios,moderate,True,True
USER_00384,ee1b6379f7263f6e,appliance_repair,intermediate,37,urban,ta,[],2025-10-29T18:57:17.182154,49,12,8,afternoon,ios,good,True,False
USER_00385,feed1e2e31730ad6,farmer,intermediate,41,semi-urban,kn,"[np.str_('en'), np.str_('pa')]",2025-12-04T18:57:17.182381,37,42,57,evening,web,moderate,True,False
USER_00386,4f22ac060f26e275,carpenter,intermediate,29,rural,gu,"[np.str_('te'), np.str_('bn')]",2025-05-23T18:57:17.182608,1,46,13,afternoon,ios,moderate,True,False
USER_00387,e72b6485041b3259,carpenter,advanced,48,rural,ta,"[np.str_('en'), np.str_('en')]",2026-01-25T18:57:17.182844,50,3,55,night,android,moderate,True,False
USER_00388,6db241fd02342cd2,carpenter,advanced,48,rural,mr,[np.str_('hi')],2025-07-03T18:57:17.183053,53,16,17,evening,ios,poor,True,False
USER_00389,c6a08ece940bebd7,appliance_repair,expert,59,rural,pa,[np.str_('hi')],2025-08-07T18:57:17.183261,51,45,56,afternoon,web,good,True,True
USER_00390,d98792e23d2723b0,mason,beginner,25,urban,te,"[np.str_('en'), np.str_('gu')]",2026-01-06T18:57:17.183487,10,25,18,morning,ios,good,True,False
USER_00391,1a93026d2f3c0ef0,welder,expert,35,rural,ml,"[np.str_('ta'), np.str_('en')]",2025-09-18T18:57:17.184211,48,15,45,evening,web,moderate,True,True
USER_00392,2a9498d62b08a60a,artisan,beginner,29,urban,te,"[np.str_('en'), np.str_('mr')]",2025-10-06T18:57:17.185304,85,40,32,afternoon,android,poor,True,True
USER_00393,ca46cae486cea42b,welder,beginner,26,semi-urban,mr,"[np.str_('te'), np.str_('hi')]",2025-04-01T18:57:17.185630,86,34,50,evening,web,moderate,True,False
USER_00394,4558e42c57c895e3,appliance_repair,expert,22,urban,mr,[],2025-08-15T18:57:17.185833,9,47,26,evening,web,moderate,True,False
USER_00395,69e8a7701e7df999,carpenter,expert,55,rural,bn,"[np.str_('ta'), np.str_('en')]",2025-08-16T18:57:17.186062,75,4,44,night,ios,poor,True,False
USER_00396,b364f6ac4d8cd652,mobile_repair,intermediate,29,rural,hi,[],2025-10-09T18:57:17.186267,9,47,6,evening,android,good,True,False
USER_00397,4d3578a22391dc9f,mason,intermediate,38,rural,te,[np.str_('en')],2025-03-06T18:57:17.186496,5,37,35,morning,ios,poor,True,False
USER_00398,cb15f04fc35aa3db,appliance_repair,advanced,20,semi-urban,ta,[np.str_('bn')],2025-05-24T18:57:17.186715,75,29,28,night,web,moderate,True,False
USER_00399,6c6ba64e0fcd790f,plumber,expert,26,semi-urban,gu,"[np.str_('te'), np.str_('mr')]",2025-06-26T18:57:17.186942,68,14,5,evening,web,moderate,True,False
USER_00400,25e659da985bf3ba,carpenter,advanced,23,semi-urban,te,"[np.str_('te'), np.str_('bn')]",2026-02-08T18:57:17.187168,57,19,42,morning,android,moderate,True,False
USER_00401,eaa9c4394a36e345,farmer,expert,22,rural,ml,[],2025-10-13T18:57:17.187360,32,7,56,evening,ios,poor,True,False
USER_00402,d09f23e9a3d69330,appliance_repair,beginner,53,rural,ml,"[np.str_('gu'), np.str_('hi')]",2025-06-28T18:57:17.187981,84,17,6,morning,web,good,True,False
USER_00403,d3df9499df5000ff,welder,advanced,19,urban,ml,"[np.str_('mr'), np.str_('bn')]",2025-05-27T18:57:17.188550,56,45,59,morning,android,moderate,True,False
USER_00404,8c3ffa09b49143ae,mason,expert,48,rural,bn,"[np.str_('gu'), np.str_('hi')]",2025-09-24T18:57:17.189029,14,15,5,evening,web,good,True,False
USER_00405,9200fce1d7bc87b0,homestay_owner,expert,34,urban,kn,"[np.str_('hi'), np.str_('bn')]",2025-02-19T18:57:17.189536,22,25,43,evening,web,moderate,True,True
USER_00406,25ec61c0cf13623f,appliance_repair,advanced,24,semi-urban,ml,[],2025-08-15T18:57:17.189873,76,29,54,evening,android,good,True,False
USER_00407,50fdba06be18de1a,appliance_repair,intermediate,22,urban,kn,[np.str_('gu')],2025-05-04T18:57:17.190353,41,28,43,night,android,moderate,True,False
USER_00408,07bc8e3703ee1554,electrician,expert,47,semi-urban,gu,[np.str_('mr')],2025-10-26T18:57:17.191303,14,27,26,morning,web,good,True,False
USER_00409,4398b438e65a48aa,mason,beginner,62,rural,ta,[],2025-07-09T18:57:17.191818,54,11,48,morning,android,moderate,True,False
USER_00410,95f336258f94c03e,artisan,expert,31,urban,te,[np.str_('ml')],2025-05-12T18:57:17.192372,36,48,22,morning,ios,good,True,False
USER_00411,21960b02f6a6980a,appliance_repair,beginner,52,semi-urban,kn,[],2025-08-31T18:57:17.193235,50,30,17,morning,web,good,True,False
USER_00412,68672580480e4396,appliance_repair,expert,29,urban,en,[],2025-03-05T18:57:17.193588,50,32,40,evening,web,poor,True,False
USER_00413,e5e580adcd3db0ea,mason,expert,18,rural,gu,"[np.str_('hi'), np.str_('ta')]",2025-08-31T18:57:17.193891,88,21,17,evening,android,good,True,False
USER_00414,52706c9db6665cac,carpenter,advanced,49,urban,bn,[np.str_('bn')],2025-03-08T18:57:17.194122,81,32,33,night,web,moderate,True,False
USER_00415,f20c58a1f43d1c4a,farmer,advanced,25,semi-urban,kn,[np.str_('mr')],2026-01-10T18:57:17.194646,36,35,24,morning,web,poor,True,True
USER_00416,21c46a94f0e9d30d,mason,expert,35,urban,mr,"[np.str_('hi'), np.str_('kn')]",2025-02-20T18:57:17.194945,34,20,13,morning,ios,good,True,True
USER_00417,cb20bc110dc9248c,welder,beginner,18,rural,ta,[np.str_('hi')],2025-05-30T18:57:17.195205,24,8,53,night,android,poor,True,False
USER_00418,2dc791655246f904,homestay_owner,advanced,59,semi-urban,te,[np.str_('ml')],2025-06-12T18:57:17.195475,32,3,57,night,android,poor,True,False
USER_00419,0b4de171c8825fe5,welder,intermediate,55,rural,mr,[],2025-03-20T18:57:17.195698,79,18,51,evening,web,moderate,True,True
USER_00420,712bf7fb4bccd657,plumber,advanced,24,rural,hi,"[np.str_('ml'), np.str_('te')]",2025-07-26T18:57:17.196209,64,35,15,evening,android,poor,True,False
USER_00421,0fdc78e64228cab8,mobile_repair,advanced,30,urban,kn,"[np.str_('bn'), np.str_('mr')]",2025-10-15T18:57:17.196724,8,30,28,evening,web,moderate,True,True
USER_00422,fcf80a66bddb7e55,mason,advanced,35,urban,en,"[np.str_('gu'), np.str_('pa')]",2025-02-18T18:57:17.196998,60,13,13,morning,android,poor,True,False
USER_00423,1307943c6f3395c4,mason,expert,38,urban,bn,[np.str_('pa')],2025-06-09T18:57:17.197222,68,25,11,night,ios,good,True,True
USER_00424,6eb772c01944518a,carpenter,intermediate,33,rural,gu,"[np.str_('ml'), np.str_('gu')]",2025-06-10T18:57:17.197468,49,41,13,afternoon,web,good,True,False
USER_00425,d4d3f928b76f864c,farmer,advanced,31,semi-urban,mr,[np.str_('te')],2025-11-05T18:57:17.197690,22,8,30,night,android,moderate,True,True
USER_00426,1c5c4e12d9f45c95,plumber,advanced,59,rural,hi,"[np.str_('mr'), np.str_('gu')]",2025-10-05T18:57:17.197923,35,38,57,morning,ios,moderate,True,True
USER_00427,83407a7ed80d929b,electrician,beginner,30,urban,en,[np.str_('en')],2025-06-23T18:57:17.198133,89,34,9,night,android,moderate,True,False
USER_00428,deac52495903c116,farmer,advanced,30,urban,kn,[np.str_('gu')],2025-11-15T18:57:17.198346,68,26,34,morning,ios,moderate,True,True
USER_00429,dfdbeeb591411dc1,mobile_repair,expert,48,rural,bn,[],2025-04-19T18:57:17.198553,94,23,46,night,ios,moderate,True,False
USER_00430,89ec6f99c108fb68,plumber,beginner,56,rural,en,[],2025-02-18T18:57:17.198750,46,38,15,afternoon,ios,moderate,True,False
USER_00431,a303297deb557528,mobile_repair,intermediate,47,urban,ml,[],2025-03-08T18:57:17.198948,31,0,46,afternoon,ios,moderate,True,False
USER_00432,014fa058c3f43f38,welder,intermediate,59,urban,pa,[],2025-11-24T18:57:17.199153,51,6,48,afternoon,android,moderate,True,False
USER_00433,d1526956179700ef,homestay_owner,expert,37,rural,hi,[],2025-03-13T18:57:17.199350,64,37,50,morning,web,good,True,False
USER_00434,374a47c3d69d6326,mason,beginner,47,urban,hi,"[np.str_('gu'), np.str_('en')]",2025-07-28T18:57:17.199584,80,14,49,evening,ios,poor,True,True
USER_00435,d9bf77a415dc01c5,carpenter,beginner,55,semi-urban,te,"[np.str_('te'), np.str_('ml')]",2025-08-12T18:57:17.199828,16,46,48,evening,ios,good,True,True
USER_00436,032993a33959a446,electrician,beginner,24,rural,pa,[np.str_('gu')],2025-11-14T18:57:17.200057,71,24,5,evening,web,good,True,False
USER_00437,1bd93d39075804dd,plumber,expert,55,urban,ta,[],2025-06-01T18:57:17.200283,87,2,7,evening,web,moderate,True,False
USER_00438,649fc210e9620019,electrician,intermediate,51,urban,te,"[np.str_('mr'), np.str_('ml')]",2025-05-11T18:57:17.202032,82,45,39,morning,web,good,True,False
USER_00439,02c119d3bdf18176,artisan,expert,52,semi-urban,en,[],2025-10-15T18:57:17.202595,72,43,40,evening,web,moderate,True,False
USER_00440,06576b93ca032ac6,carpenter,beginner,58,urban,kn,"[np.str_('ta'), np.str_('te')]",2025-11-03T18:57:17.202878,18,5,33,afternoon,ios,good,True,True
USER_00441,2e26cbf6e951c561,carpenter,advanced,51,rural,en,[],2025-11-08T18:57:17.203090,79,17,51,morning,android,moderate,True,False
USER_00442,d2a0ab8b43cd5955,appliance_repair,advanced,26,urban,en,[np.str_('kn')],2025-08-07T18:57:17.203341,32,37,26,evening,android,poor,True,False
USER_00443,fd9ad9e55a90a04d,mobile_repair,advanced,19,rural,pa,[],2025-11-01T18:57:17.203544,17,18,33,afternoon,ios,good,True,False
USER_00444,565616fc27245bd9,appliance_repair,advanced,27,rural,mr,"[np.str_('te'), np.str_('pa')]",2025-11-06T18:57:17.203775,76,7,54,evening,android,good,True,False
USER_00445,9dfc1e6da572926b,plumber,expert,55,rural,te,[],2026-02-12T18:57:17.203968,69,39,30,morning,android,poor,True,True
USER_00446,6481c5c3ae1d35eb,mobile_repair,intermediate,61,semi-urban,gu,"[np.str_('en'), np.str_('mr')]",2025-07-30T18:57:17.204198,99,15,53,evening,android,good,True,True
USER_00447,d0d7b0683fe4eb08,homestay_owner,intermediate,55,rural,ta,[np.str_('hi')],2025-08-03T18:57:17.204443,94,31,46,afternoon,android,moderate,True,False
USER_00448,eec2b6d32b6d830d,carpenter,advanced,61,urban,ta,[np.str_('gu')],2026-01-23T18:57:17.204657,47,46,53,night,android,good,True,False
USER_00449,5a0cbd0f60627b6f,homestay_owner,expert,23,urban,te,[],2025-02-27T18:57:17.204849,87,37,59,afternoon,ios,poor,True,False
USER_00450,19bc46df098fade9,homestay_owner,intermediate,33,semi-urban,ml,[],2025-08-17T18:57:17.205042,9,47,31,evening,ios,poor,True,True
USER_00451,971d31cafd8da0b6,plumber,expert,55,rural,bn,"[np.str_('mr'), np.str_('ml')]",2025-03-31T18:57:17.205296,61,14,55,evening,web,good,True,False
USER_00452,950baa4d95045eef,mason,advanced,61,semi-urban,en,"[np.str_('ta'), np.str_('te')]",2025-05-14T18:57:17.205536,86,28,17,morning,ios,poor,True,False
USER_00453,582607907936ff58,farmer,intermediate,42,semi-urban,kn,[np.str_('mr')],2025-07-03T18:57:17.205753,53,20,33,evening,android,moderate,True,True
USER_00454,7266625392d7d8aa,welder,advanced,22,urban,hi,"[np.str_('mr'), np.str_('ta')]",2025-11-12T18:57:17.205983,72,40,34,night,web,poor,True,True
USER_00455,964be6f6ba07e06c,artisan,expert,63,semi-urban,hi,[],2025-11-06T18:57:17.206177,54,29,39,night,android,poor,True,False
USER_00456,81fb03782befc4b0,welder,beginner,39,urban,pa,[np.str_('kn')],2025-08-07T18:57:17.206426,84,6,44,night,web,moderate,True,False
USER_00457,3939ba5e13999d2e,mobile_repair,advanced,56,semi-urban,gu,"[np.str_('hi'), np.str_('hi')]",2025-12-25T18:57:17.206800,12,35,49,morning,web,good,True,False
USER_00458,4cc4ab319d00d0d9,farmer,intermediate,31,rural,kn,"[np.str_('ml'), np.str_('en')]",2025-04-22T18:57:17.207338,86,32,46,morning,ios,moderate,True,True
USER_00459,0dcae51e0cf26158,electrician,intermediate,47,rural,mr,"[np.str_('te'), np.str_('kn')]",2025-08-22T18:57:17.207880,57,7,44,morning,web,poor,True,False
USER_00460,cf52fcfca37fa74a,homestay_owner,advanced,44,semi-urban,pa,"[np.str_('hi'), np.str_('gu')]",2025-04-30T18:57:17.208664,90,42,42,morning,ios,good,True,True
USER_00461,1d6e6082efe4908e,plumber,advanced,53,semi-urban,kn,[],2026-01-22T18:57:17.209220,82,49,14,evening,android,good,True,True
USER_00462,b0f7daff55fe57a2,homestay_owner,intermediate,34,rural,mr,[],2025-11-30T18:57:17.209484,94,48,56,evening,web,poor,True,False
USER_00463,985b7917d9828937,artisan,expert,36,urban,pa,[np.str_('en')],2025-07-19T18:57:17.209844,2,25,48,afternoon,ios,good,True,False
USER_00464,4770df310e4c54e2,artisan,expert,47,semi-urban,en,[np.str_('hi')],2026-01-01T18:57:17.210172,77,21,32,afternoon,ios,poor,True,False
USER_00465,6a8456c860b48dde,mason,beginner,34,urban,pa,[np.str_('bn')],2025-11-12T18:57:17.210396,47,10,47,night,web,good,True,False
USER_00466,4bb32bd57b3420fc,farmer,beginner,60,rural,kn,"[np.str_('ml'), np.str_('gu')]",2025-07-30T18:57:17.210632,51,49,53,evening,web,good,True,False
USER_00467,187546b3055f28d2,artisan,beginner,23,urban,en,[np.str_('kn')],2025-04-26T18:57:17.211104,89,37,34,morning,android,poor,True,False
USER_00468,456783651b1cc951,artisan,expert,26,rural,te,"[np.str_('pa'), np.str_('mr')]",2025-05-09T18:57:17.211355,85,35,7,evening,web,good,True,True
USER_00469,15e4d9a2aed3a4f1,plumber,beginner,31,semi-urban,ml,[],2025-06-07T18:57:17.211558,49,21,9,afternoon,ios,moderate,True,True
USER_00470,47a4bb3450844efa,plumber,beginner,21,urban,gu,[],2025-03-09T18:57:17.211920,59,3,39,afternoon,ios,good,True,False
USER_00471,74d278f7172b248e,carpenter,expert,46,rural,gu,"[np.str_('hi'), np.str_('mr')]",2025-07-29T18:57:17.212462,94,17,22,morning,android,poor,True,False
USER_00472,a9707a08bccea29a,electrician,advanced,48,urban,gu,[np.str_('mr')],2025-03-02T18:57:17.212719,6,19,52,morning,ios,moderate,True,True
USER_00473,f3d5c80a03b4615a,carpenter,beginner,29,rural,pa,[],2025-09-19T18:57:17.212921,17,8,55,evening,android,poor,True,False
USER_00474,5b0a13f87955e847,appliance_repair,intermediate,64,semi-urban,bn,[np.str_('bn')],2025-12-07T18:57:17.213139,53,12,51,evening,ios,poor,True,False
USER_00475,9a592d271ed68461,mobile_repair,expert,52,semi-urban,bn,[np.str_('bn')],2025-12-04T18:57:17.213359,28,0,17,evening,web,good,True,True
USER_00476,50a9476e128217df,carpenter,intermediate,53,semi-urban,te,"[np.str_('bn'), np.str_('ta')]",2025-11-30T18:57:17.213591,28,48,25,morning,ios,good,True,False
USER_00477,cdbf761ce519e47a,electrician,beginner,52,semi-urban,pa,[np.str_('en')],2025-09-24T18:57:17.213804,49,13,47,morning,web,good,True,True
USER_00478,11468cde2a58b073,carpenter,intermediate,26,semi-urban,ml,[],2026-01-13T18:57:17.213997,90,39,54,morning,android,good,True,False
USER_00479,70896c0e1fcb051f,mason,advanced,20,urban,ml,[np.str_('kn')],2025-12-08T18:57:17.214208,36,6,42,afternoon,ios,poor,True,True
USER_00480,967e3a266b9c4e15,appliance_repair,expert,52,rural,hi,[],2025-02-27T18:57:17.214401,40,34,19,morning,web,moderate,True,True
USER_00481,de86801d4b277dc9,mobile_repair,advanced,60,semi-urban,en,"[np.str_('ta'), np.str_('te')]",2025-06-01T18:57:17.214640,7,14,34,morning,web,poor,True,True
USER_00482,da4c1aaa1226b7f2,welder,expert,41,urban,gu,"[np.str_('gu'), np.str_('te')]",2026-01-08T18:57:17.214876,82,16,47,night,ios,poor,True,True
USER_00483,04fec628cd980006,homestay_owner,expert,45,semi-urban,gu,"[np.str_('en'), np.str_('ta')]",2025-08-28T18:57:17.215115,27,46,26,night,ios,poor,True,False
USER_00484,636e0c2188314169,electrician,advanced,25,rural,gu,"[np.str_('ml'), np.str_('hi')]",2025-10-28T18:57:17.215345,28,11,32,afternoon,web,poor,True,False
USER_00485,f39f17574df654cb,welder,expert,53,rural,gu,[np.str_('en')],2025-11-02T18:57:17.215557,57,46,42,morning,android,poor,True,True
USER_00486,9e68d383de53f137,mobile_repair,intermediate,47,urban,mr,[np.str_('ml')],2025-12-06T18:57:17.215773,90,41,23,afternoon,android,good,True,True
USER_00487,21af82d78603353e,plumber,advanced,24,semi-urban,kn,"[np.str_('bn'), np.str_('ta')]",2026-01-26T18:57:17.216003,49,36,56,evening,ios,poor,True,True
USER_00488,12c6f2e83684daea,electrician,expert,32,semi-urban,hi,[],2025-12-21T18:57:17.216195,91,45,11,afternoon,web,moderate,True,True
USER_00489,029d097e8b755a7f,mobile_repair,advanced,30,semi-urban,hi,"[np.str_('gu'), np.str_('pa')]",2025-08-15T18:57:17.216423,6,44,57,evening,web,good,True,False
USER_00490,06ca577b25c7d4bd,plumber,beginner,63,semi-urban,en,[np.str_('hi')],2025-09-22T18:57:17.216634,40,32,7,afternoon,android,good,True,False
USER_00491,d8e0a3a4a9b4fcaa,carpenter,expert,61,semi-urban,gu,[np.str_('bn')],2025-05-27T18:57:17.217307,73,29,21,night,android,good,True,False
USER_00492,e4aa6fc02a58749b,plumber,intermediate,44,semi-urban,pa,"[np.str_('en'), np.str_('ta')]",2025-09-08T18:57:17.217622,25,24,30,night,ios,moderate,True,False
USER_00493,9e743696890ebb05,homestay_owner,beginner,45,urban,gu,[],2025-07-25T18:57:17.217895,8,30,16,afternoon,android,good,True,False
USER_00494,10b8cb4058c28d78,farmer,beginner,26,rural,en,[],2025-02-21T18:57:17.218596,70,5,44,night,ios,good,True,True
USER_00495,19aa5f684fde0858,plumber,beginner,32,urban,pa,"[np.str_('te'), np.str_('en')]",2026-01-02T18:57:17.218950,83,46,47,night,web,good,True,False
USER_00496,86694d5bdd29d0cc,carpenter,beginner,57,rural,te,[],2025-03-31T18:57:17.219238,67,8,58,night,ios,moderate,True,True
USER_00497,a604bd1c1ffd1bbe,farmer,intermediate,46,rural,pa,[],2025-09-12T18:57:17.219939,9,33,46,afternoon,ios,poor,True,False
USER_00498,d45f743931251339,carpenter,expert,39,semi-urban,ml,[np.str_('ml')],2025-03-23T18:57:17.220726,19,26,21,night,android,good,True,False
USER_00499,ea2f80fb7fd24966,homestay_owner,advanced,39,semi-urban,ml,[np.str_('ta')],2025-08-28T18:57:17.221117,90,46,38,afternoon,web,good,True,True
USER_00500,ea4d8f2342a616f7,homestay_owner,advanced,44,semi-urban,ta,[],2025-09-04T18:57:17.221458,4,3,42,night,ios,good,True,True
USER_00501,c4187b5e40333472,farmer,expert,33,semi-urban,bn,"[np.str_('pa'), np.str_('mr')]",2026-01-29T18:57:17.222065,59,22,18,night,web,good,True,True
USER_00502,108b4164b3d546b3,artisan,intermediate,21,urban,hi,[np.str_('ta')],2025-06-25T18:57:17.222424,70,47,43,evening,ios,poor,True,True
USER_00503,9f92589d2d89289b,mobile_repair,beginner,47,urban,ml,[np.str_('pa')],2025-09-06T18:57:17.222702,93,46,35,morning,android,good,True,True
USER_00504,5e347096e728999c,electrician,expert,62,semi-urban,pa,"[np.str_('pa'), np.str_('ml')]",2026-01-22T18:57:17.223405,21,22,57,morning,ios,poor,True,False
USER_00505,8128e461641996f6,plumber,expert,44,rural,ml,"[np.str_('bn'), np.str_('gu')]",2025-09-28T18:57:17.223871,81,6,5,evening,android,good,True,True
USER_00506,c67ce519828410ef,artisan,advanced,18,rural,te,[],2025-04-26T18:57:17.224294,49,11,7,evening,ios,good,True,False
USER_00507,08a4673e5f69d142,homestay_owner,expert,48,semi-urban,ta,"[np.str_('bn'), np.str_('gu')]",2026-01-10T18:57:17.224786,70,30,21,evening,web,poor,True,True
USER_00508,84b83deb931e9109,carpenter,beginner,36,urban,bn,"[np.str_('ta'), np.str_('gu')]",2025-06-03T18:57:17.225113,84,44,45,night,ios,poor,True,False
USER_00509,36ed49904ca57308,mason,intermediate,48,urban,gu,"[np.str_('mr'), np.str_('hi')]",2025-12-16T18:57:17.225355,60,25,18,evening,web,moderate,True,False
USER_00510,4d560a7b249a6cef,welder,beginner,50,urban,kn,[np.str_('hi')],2025-08-28T18:57:17.225568,92,33,34,afternoon,web,poor,True,True
USER_00511,e9e9a1bd75017118,artisan,beginner,21,semi-urban,ml,"[np.str_('pa'), np.str_('hi')]",2025-04-01T18:57:17.225799,40,26,14,evening,ios,poor,True,False
