course_id,title,category,trade,difficulty,duration_seconds,language,has_video,has_quiz,has_practical,prerequisites,topics,avg_rating,num_ratings,completion_rate,created_date,content_hash
COURSE_00222,Appliance Repair - Government Schemes (Part 3),government_schemes,appliance_repair,expert,82,ml,False,True,True,[],"[np.str_('government_schemes'), np.str_('appliance_repair')]",4.490673853108328,11,0.9151790046494359,2024-09-22T18:57:17.445384,4586d228212bb541
COURSE_00223,Plumber - Maintenance (Part 4),maintenance,plumber,intermediate,186,kn,False,True,False,[],"[np.str_('maintenance'), np.str_('plumber')]",3.2852468683584473,263,0.9137615901601601,2025-07-20T18:57:17.445563,1de5cc15ab867bfc
COURSE_00224,Artisan - Customer Service (Part 5),customer_service,artisan,beginner,149,kn,True,False,False,[],"[np.str_('customer_service'), np.str_('artisan')]",3.366989785718025,602,0.910098213803717,2024-10-23T18:57:17.445739,0f8bc435b12a2fb3
COURSE_00225,Homestay Owner - Marketing (Part 6),marketing,homestay_owner,advanced,178,ta,True,True,False,[],"[np.str_('marketing'), np.str_('homestay_owner')]",4.56489115540119,561,0.38651740644652566,2025-07-10T18:57:17.445914,945366a710a770dc
COURSE_00226,Homestay Owner - Financial Planning (Part 7),financial_planning,homestay_owner,beginner,226,bn,True,False,True,[],"[np.str_('financial_planning'), np.str_('homestay_owner')]",4.309079644891983,999,0.5654038970183011,2024-04-07T18:57:17.446090,7daf16e943bf7433
COURSE_00227,Artisan - Basic Skills (Part 8),basic_skills,artisan,advanced,278,mr,True,False,True,[],"[np.str_('basic_skills'), np.str_('artisan')]",3.028895553002902,386,0.7102719856809138,2026-02-02T18:57:17.446265,d14672c103af1730
COURSE_00228,Electrician - Financial Planning (Part 9),financial_planning,electrician,expert,276,mr,False,False,False,[],"[np.str_('financial_planning'), np.str_('electrician')]",4.93623169830974,211,0.705898775541502,2025-10-12T18:57:17.446441,4c516decbdbc825c
COURSE_00229,Appliance Repair - Marketing (Part 10),marketing,appliance_repair,beginner,282,mr,False,False,False,[],"[np.str_('marketing'), np.str_('appliance_repair')]",3.9885507074339275,65,0.5046291223330415,2024-07-17T18:57:17.446615,d7588cdbe7463093
COURSE_00230,Electrician - Financial Planning (Part 1),financial_planning,electrician,advanced,110,ml,False,True,True,[],"[np.str_('financial_planning'), np.str_('electrician')]",4.548513729582531,682,0.8471617608944206,2025-09-26T18:57:17.446791,f2d4638357407c25
COURSE_00231,Carpenter - Advanced Techniques (Part 2),advanced_techniques,carpenter,advanced,62,pa,False,False,False,[],"[np.str_('advanced_techniques'), np.str_('carpenter')]",4.516172100450039,40,0.6451773967503474,2025-08-27T18:57:17.446965,ab0a4f67c66c6421
COURSE_00232,Electrician - Safety (Part 3),safety,electrician,intermediate,107,kn,False,True,True,[],"[np.str_('safety'), np.str_('electrician')]",4.2938585156202125,871,0.6909475341467713,2025-02-11T18:57:17.447140,1673223a84760509
COURSE_00233,Plumber - Marketing (Part 4),marketing,plumber,expert,183,mr,False,False,False,[],"[np.str_('marketing'), np.str_('plumber')]",3.515146562236742,237,0.6156359784654772,2025-08-11T18:57:17.447321,a98a88333e75d27a
COURSE_00234,Mobile Repair - Customer Service (Part 5),customer_service,mobile_repair,expert,290,te,True,True,False,[],"[np.str_('customer_service'), np.str_('mobile_repair')]",4.994055116452348,275,0.9179296563219896,2025-08-20T18:57:17.447495,e20c3f57c6ed6c8b
COURSE_00235,Appliance Repair - Quality Control (Part 6),quality_control,appliance_repair,beginner,62,kn,True,False,True,[],"[np.str_('quality_control'), np.str_('appliance_repair')]",4.306952167634932,264,0.548763778291165,2024-12-31T18:57:17.447670,55ec3b537c1805a9
COURSE_00236,Homestay Owner - Digital Literacy (Part 7),digital_literacy,homestay_owner,beginner,241,mr,True,True,False,[],"[np.str_('digital_literacy'), np.str_('homestay_owner')]",3.198071716562581,454,0.8544541915996753,2025-04-04T18:57:17.447845,b634a1832aaec572
COURSE_00237,Welder - Safety (Part 8),safety,welder,expert,35,te,False,True,True,[],"[np.str_('safety'), np.str_('welder')]",4.825264406084617,209,0.6100252053316924,2025-10-07T18:57:17.448021,c6955e5fb80f2efa
COURSE_00238,Mobile Repair - Government Schemes (Part 9),government_schemes,mobile_repair,advanced,247,bn,True,True,True,[],"[np.str_('government_schemes'), np.str_('mobile_repair')]",4.236371636482718,564,0.5152894940136488,2025-03-04T18:57:17.448196,8b32778925e61971
COURSE_00239,Homestay Owner - Advanced Techniques (Part 10),advanced_techniques,homestay_owner,advanced,156,kn,True,True,False,[],"[np.str_('advanced_techniques'), np.str_('homestay_owner')]",3.7545832325161834,478,0.4166268030052228,2025-07-23T18:57:17.448372,bedda6261bb8944e
COURSE_00240,Homestay Owner - Financial Planning (Part 1),financial_planning,homestay_owner,beginner,274,pa,False,True,False,[],"[np.str_('financial_planning'), np.str_('homestay_owner')]",3.857478358556402,718,0.7072481745879587,2024-08-10T18:57:17.448547,7460a311f59efe0a
COURSE_00241,Mason - Quality Control (Part 2),quality_control,mason,expert,145,en,True,False,True,[],"[np.str_('quality_control'), np.str_('mason')]",4.203231943193253,878,0.36972454819131956,2025-09-26T18:57:17.448723,6b5fbc321a947cfb
COURSE_00242,Carpenter - Advanced Techniques (Part 3),advanced_techniques,carpenter,expert,128,ml,True,False,True,[],"[np.str_('advanced_techniques'), np.str_('carpenter')]",4.039078849436252,621,0.7615719469557398,2024-06-25T18:57:17.448898,afc3f3a3fa8a7564
COURSE_00243,Plumber - Customer Service (Part 4),customer_service,plumber,intermediate,133,gu,False,True,False,[],"[np.str_('customer_service'), np.str_('plumber')]",3.7164176480506224,218,0.8816019039048086,2024-12-15T18:57:17.449073,027810c262e54d9c
COURSE_00244,Electrician - Basic Skills (Part 5),basic_skills,electrician,advanced,96,en,True,False,True,[],"[np.str_('basic_skills'), np.str_('electrician')]",3.00132411684043,891,0.32160858309244406,2025-06-18T18:57:17.449247,e0911a99a9ff1afa
COURSE_00245,Welder - Quality Control (Part 6),quality_control,welder,beginner,169,gu,True,False,True,[],"[np.str_('quality_control'), np.str_('welder')]",4.6127031493710815,471,0.6205275437922574,2024-02-29T18:57:17.449422,561601c6ab329bc3
COURSE_00246,Carpenter - Tools (Part 7),tools,carpenter,intermediate,201,ta,False,True,False,[],"[np.str_('tools'), np.str_('carpenter')]",3.4069507518605238,536,0.8917636750060007,2025-11-20T18:57:17.449596,b0839d42507146ed
COURSE_00247,Plumber - Maintenance (Part 8),maintenance,plumber,advanced,290,bn,False,True,False,[],"[np.str_('maintenance'), np.str_('plumber')]",3.9807231954799103,849,0.42958981821787734,2024-03-30T18:57:17.449774,9609ec4bd03c7ead
COURSE_00248,Homestay Owner - Tools (Part 9),tools,homestay_owner,expert,185,kn,True,False,False,[],"[np.str_('tools'), np.str_('homestay_owner')]",3.6264230375944084,141,0.405171970282422,2025-06-07T18:57:17.450056,e9b20c9af22c7372
COURSE_00249,Mobile Repair - Tools (Part 10),tools,mobile_repair,advanced,294,bn,False,True,True,[],"[np.str_('tools'), np.str_('mobile_repair')]",3.620301076442666,532,0.5235402082158079,2024-05-29T18:57:17.452416,c09a693957697b01
COURSE_00250,Mason - Digital Literacy (Part 1),digital_literacy,mason,advanced,104,mr,False,True,True,[],"[np.str_('digital_literacy'), np.str_('mason')]",3.0973686502288578,844,0.7987127938620644,2025-03-31T18:57:17.453062,1543f686143088b4
COURSE_00251,Farmer - Quality Control (Part 2),quality_control,farmer,beginner,101,pa,True,False,True,[],"[np.str_('quality_control'), np.str_('farmer')]",3.4625112608331543,959,0.6090857401385803,2024-03-28T18:57:17.453531,418d57e123c55d82
COURSE_00252,Carpenter - Safety (Part 3),safety,carpenter,intermediate,272,pa,False,False,False,[],"[np.str_('safety'), np.str_('carpenter')]",3.0000565157251797,431,0.4502948613057692,2025-08-23T18:57:17.454452,b4e4145a021150a6
COURSE_00253,Welder - Safety (Part 4),safety,welder,advanced,205,ml,False,False,False,[],"[np.str_('safety'), np.str_('welder')]",4.139516116377161,80,0.6149959864202177,2025-04-23T18:57:17.454666,951a4cd1ce13e370
COURSE_00254,Artisan - Quality Control (Part 5),quality_control,artisan,expert,188,hi,False,True,True,[],"[np.str_('quality_control'), np.str_('artisan')]",4.499767233194541,842,0.6173472031438705,2026-01-30T18:57:17.454854,ca1a1ba847b570b0
COURSE_00255,Artisan - Customer Service (Part 6),customer_service,artisan,beginner,46,en,False,True,True,[],"[np.str_('customer_service'), np.str_('artisan')]",3.29997604697121,76,0.5766214244352801,2025-11-29T18:57:17.455399,d2cd67220367f1cf
COURSE_00256,Appliance Repair - Troubleshooting (Part 7),troubleshooting,appliance_repair,intermediate,215,pa,True,True,True,[],"[np.str_('troubleshooting'), np.str_('appliance_repair')]",4.898589593254265,773,0.6816840265593447,2025-07-21T18:57:17.455596,f5bf2c55d6a41688
COURSE_00257,Electrician - Tools (Part 8),tools,electrician,intermediate,90,hi,False,False,False,[],"[np.str_('tools'), np.str_('electrician')]",3.4090458664946706,180,0.7918860800609842,2025-06-27T18:57:17.455783,dc711eb61564a1e2
COURSE_00258,Plumber - Quality Control (Part 9),quality_control,plumber,advanced,65,hi,True,False,True,[],"[np.str_('quality_control'), np.str_('plumber')]",4.085165617641162,77,0.5294754660934191,2024-03-29T18:57:17.455965,0bd1e3d990485667
COURSE_00259,Appliance Repair - Troubleshooting (Part 10),troubleshooting,appliance_repair,intermediate,71,mr,False,True,False,[],"[np.str_('troubleshooting'), np.str_('appliance_repair')]",3.5692811538166267,513,0.6456943838205291,2024-12-26T18:57:17.456375,ea37e1a56b4e2992
COURSE_00260,Appliance Repair - Business Skills (Part 1),business_skills,appliance_repair,intermediate,158,mr,True,True,True,[],"[np.str_('business_skills'), np.str_('appliance_repair')]",3.6112437724882867,503,0.603166347122265,2024-08-01T18:57:17.456791,dcec459db209b87d
COURSE_00261,Artisan - Customer Service (Part 2),customer_service,artisan,advanced,198,en,True,True,True,[],"[np.str_('customer_service'), np.str_('artisan')]",4.797971400664394,807,0.4266027384923645,2025-04-02T18:57:17.457093,55170b894d4737b2
COURSE_00262,Plumber - Financial Planning (Part 3),financial_planning,plumber,expert,273,gu,True,False,True,[],"[np.str_('financial_planning'), np.str_('plumber')]",4.19441850750999,533,0.3222692554630269,2025-12-08T18:57:17.457312,8722f20b57eb58e9
COURSE_00263,Carpenter - Customer Service (Part 4),customer_service,carpenter,intermediate,204,ml,True,False,False,[],"[np.str_('customer_service'), np.str_('carpenter')]",3.8883388070964395,504,0.7868374899213185,2025-05-23T18:57:17.457526,c28e64a1c74c080d
COURSE_00264,Appliance Repair - Troubleshooting (Part 5),troubleshooting,appliance_repair,advanced,68,ta,True,True,False,[],"[np.str_('troubleshooting'), np.str_('appliance_repair')]",4.89344777367638,429,0.9396970576195074,2024-02-26T18:57:17.457737,1c6b276ee7823c71
COURSE_00265,Electrician - Advanced Techniques (Part 6),advanced_techniques,electrician,beginner,180,ta,True,False,False,[],"[np.str_('advanced_techniques'), np.str_('electrician')]",4.430252084898345,550,0.5539992427259968,2025-03-23T18:57:17.457948,25e132ae22de62dc
COURSE_00266,Mason - Business Skills (Part 7),business_skills,mason,intermediate,208,gu,True,True,False,[],"[np.str_('business_skills'), np.str_('mason')]",3.9928380103526644,171,0.8740862585967131,2026-01-15T18:57:17.458159,fa05a27901b6cfbf
COURSE_00267,Mobile Repair - Troubleshooting (Part 8),troubleshooting,mobile_repair,expert,203,bn,False,False,False,[],"[np.str_('troubleshooting'), np.str_('mobile_repair')]",4.702698816127017,577,0.5759936745359922,2024-10-04T18:57:17.458374,072e5ea2747b9bd1
COURSE_00268,Carpenter - Digital Literacy (Part 9),digital_literacy,carpenter,expert,68,bn,False,True,True,[],"[np.str_('digital_literacy'), np.str_('carpenter')]",3.5148702570094756,543,0.3966618094033829,2026-01-27T18:57:17.458585,a7a9b9ff418ff30f
COURSE_00269,Electrician - Customer Service (Part 10),customer_service,electrician,intermediate,155,te,False,False,True,[],"[np.str_('customer_service'), np.str_('electrician')]",4.440319742442384,596,0.7194308156690895,2025-09-20T18:57:17.458799,4839ae308b723a56
COURSE_00270,Electrician - Maintenance (Part 1),maintenance,electrician,advanced,106,kn,False,False,True,[],"[np.str_('maintenance'), np.str_('electrician')]",3.8244087411908123,437,0.3047535972245933,2024-02-22T18:57:17.459008,66d95280408937bf
COURSE_00271,Plumber - Financial Planning (Part 2),financial_planning,plumber,expert,96,kn,False,True,False,[],"[np.str_('financial_planning'), np.str_('plumber')]",3.1416407085194438,843,0.8267742734769736,2024-12-13T18:57:17.459218,9c80480b15e24aa1
COURSE_00272,Plumber - Digital Literacy (Part 3),digital_literacy,plumber,advanced,187,pa,False,True,False,[],"[np.str_('digital_literacy'), np.str_('plumber')]",3.3401145304957294,579,0.9266663316463204,2025-02-08T18:57:17.459430,fd790ed10e908fd9
COURSE_00273,Mobile Repair - Government Schemes (Part 4),government_schemes,mobile_repair,intermediate,207,ml,True,True,True,[],"[np.str_('government_schemes'), np.str_('mobile_repair')]",4.980224162936531,838,0.9179515388471853,2024-05-17T18:57:17.459642,a01dd9d9b299e0db
COURSE_00274,Electrician - Financial Planning (Part 5),financial_planning,electrician,beginner,225,kn,False,False,True,[],"[np.str_('financial_planning'), np.str_('electrician')]",3.7989212474911533,413,0.9327093110003317,2024-10-07T18:57:17.459851,5657d6bc4e7749d4
COURSE_00275,Mobile Repair - Advanced Techniques (Part 6),advanced_techniques,mobile_repair,intermediate,125,bn,False,True,False,[],"[np.str_('advanced_techniques'), np.str_('mobile_repair')]",3.2318105757925006,882,0.6889248540564529,2025-06-22T18:57:17.460060,5a32a312624b5e68
COURSE_00276,Electrician - Government Schemes (Part 7),government_schemes,electrician,expert,275,mr,False,True,False,[],"[np.str_('government_schemes'), np.str_('electrician')]",3.060224750906719,386,0.6094692890869191,2024-05-02T18:57:17.460270,e98d67b22600b050
COURSE_00277,Artisan - Business Skills (Part 8),business_skills,artisan,expert,106,gu,False,False,False,[],"[np.str_('business_skills'), np.str_('artisan')]",4.098258312531869,841,0.7067606261957889,2025-02-01T18:57:17.460481,998d39e98850bbe5
COURSE_00278,Mobile Repair - Customer Service (Part 9),customer_service,mobile_repair,expert,98,te,True,True,True,[],"[np.str_('customer_service'), np.str_('mobile_repair')]",3.7036509330894942,362,0.6727913318564743,2025-03-23T18:57:17.460690,74755e1859b303d2
COURSE_00279,Carpenter - Financial Planning (Part 10),financial_planning,carpenter,intermediate,235,ta,False,False,True,[],"[np.str_('financial_planning'), np.str_('carpenter')]",4.039194211765304,988,0.8262790168532848,2025-07-19T18:57:17.460900,926a44266b59b78a
COURSE_00280,Artisan - Government Schemes (Part 1),government_schemes,artisan,expert,165,ml,False,True,False,[],"[np.str_('government_schemes'), np.str_('artisan')]",3.9186151942618066,608,0.6194178278681735,2024-03-20T18:57:17.461110,000b11af9b373b7c
COURSE_00281,Farmer - Maintenance (Part 2),maintenance,farmer,beginner,89,te,False,False,False,[],"[np.str_('maintenance'), np.str_('farmer')]",3.5140838962861816,449,0.7199514392377997,2024-06-23T18:57:17.461319,534b33ce6ef4573e
COURSE_00282,Mobile Repair - Safety (Part 3),safety,mobile_repair,expert,257,kn,True,True,True,[],"[np.str_('safety'), np.str_('mobile_repair')]",4.853239572135678,121,0.5650569234383688,2025-05-18T18:57:17.461529,89e24e4f97c863d5
COURSE_00283,Carpenter - Basic Skills (Part 4),basic_skills,carpenter,expert,192,pa,True,False,True,[],"[np.str_('basic_skills'), np.str_('carpenter')]",4.40229057704865,394,0.5304955263434095,2025-08-18T18:57:17.461739,9cbd64dcdaff21b4
COURSE_00284,Electrician - Marketing (Part 5),marketing,electrician,expert,268,te,False,False,True,[],"[np.str_('marketing'), np.str_('electrician')]",3.3635178012908895,731,0.8536562362448723,2024-05-28T18:57:17.461951,6a626a009a6514ae
COURSE_00285,Farmer - Government Schemes (Part 6),government_schemes,farmer,intermediate,296,gu,True,True,True,[],"[np.str_('government_schemes'), np.str_('farmer')]",3.8121439346137906,825,0.5121699081212322,2025-05-30T18:57:17.462161,d611ac340ae729eb
COURSE_00286,Mobile Repair - Business Skills (Part 7),business_skills,mobile_repair,advanced,214,en,True,False,False,[],"[np.str_('business_skills'), np.str_('mobile_repair')]",4.018770213105372,543,0.8839051482951383,2025-12-01T18:57:17.462371,819a605f11d26381
COURSE_00287,Welder - Financial Planning (Part 8),financial_planning,welder,advanced,197,bn,False,True,True,[],"[np.str_('financial_planning'), np.str_('welder')]",3.65144480737952,296,0.4593716409787144,2024-07-22T18:57:17.462581,fa60d3d3627c1645
COURSE_00288,Plumber - Troubleshooting (Part 9),troubleshooting,plumber,expert,116,ml,False,True,False,[],"[np.str_('troubleshooting'), np.str_('plumber')]",4.521527619201717,355,0.680737931312299,2024-06-02T18:57:17.462792,a81a995f4a36bd67
COURSE_00289,Welder - Customer Service (Part 10),customer_service,welder,intermediate,170,ta,False,False,True,[],"[np.str_('customer_service'), np.str_('welder')]",3.141072934271567,524,0.6948011204982877,2026-01-30T18:57:17.463001,6972e4ca530c8fa5
COURSE_00290,Electrician - Business Skills (Part 1),business_skills,electrician,intermediate,179,hi,True,True,False,[],"[np.str_('business_skills'), np.str_('electrician')]",4.903011886874052,50,0.4707908932597332,2024-05-06T18:57:17.463211,e3714a06863d13e9
COURSE_00291,Mobile Repair - Financial Planning (Part 2),financial_planning,mobile_repair,advanced,197,kn,False,False,True,[],"[np.str_('financial_planning'), np.str_('mobile_repair')]",3.3941006744037914,627,0.4807023018573682,2024-10-21T18:57:17.463440,4f32a5e291f9993b
COURSE_00292,Mobile Repair - Safety (Part 3),safety,mobile_repair,beginner,194,mr,True,False,True,[],"[np.str_('safety'), np.str_('mobile_repair')]",3.6766284846926354,389,0.3880212674624598,2025-07-13T18:57:17.463622,89e24e4f97c863d5
COURSE_00293,Homestay Owner - Financial Planning (Part 4),financial_planning,homestay_owner,intermediate,52,mr,True,True,True,[],"[np.str_('financial_planning'), np.str_('homestay_owner')]",4.912941051686376,166,0.39584454312681183,2025-11-27T18:57:17.463803,99aa59a7693c638d
COURSE_00294,Homestay Owner - Marketing (Part 5),marketing,homestay_owner,beginner,169,bn,False,True,False,[],"[np.str_('marketing'), np.str_('homestay_owner')]",3.457442698144053,700,0.7910792695889519,2024-04-29T18:57:17.463981,c8a4064555e2b03b
COURSE_00295,Artisan - Troubleshooting (Part 6),troubleshooting,artisan,advanced,35,ml,False,True,False,[],"[np.str_('troubleshooting'), np.str_('artisan')]",4.4401288811256725,2,0.33304853187606576,2025-10-29T18:57:17.464158,cda4aa92f5c04e89
COURSE_00296,Welder - Quality Control (Part 7),quality_control,welder,intermediate,210,en,False,True,True,[],"[np.str_('quality_control'), np.str_('welder')]",3.003010199459464,174,0.8739864939637589,2025-12-28T18:57:17.464333,4fadcb323fd397b9
COURSE_00297,Artisan - Digital Literacy (Part 8),digital_literacy,artisan,expert,101,bn,False,False,True,[],"[np.str_('digital_literacy'), np.str_('artisan')]",4.791296701449472,73,0.7415299055952244,2025-11-18T18:57:17.464508,486131b303d77958
COURSE_00298,Welder - Safety (Part 9),safety,welder,beginner,234,hi,False,True,True,[],"[np.str_('safety'), np.str_('welder')]",4.088391107671181,748,0.8914763382996915,2025-11-10T18:57:17.464684,995501dc1462ff10
COURSE_00299,Artisan - Customer Service (Part 10),customer_service,artisan,intermediate,171,hi,False,True,False,[],"[np.str_('customer_service'), np.str_('artisan')]",3.5241006643327655,640,0.5816543057050162,2024-12-06T18:57:17.464859,567d39058651bcd9
COURSE_00300,Appliance Repair - Marketing (Part 1),marketing,appliance_repair,beginner,245,mr,False,False,True,[],"[np.str_('marketing'), np.str_('appliance_repair')]",4.944384610756021,30,0.8062490742855144,2024-07-10T18:57:17.465034,ddf8bff19d7fa002
COURSE_00301,Farmer - Marketing (Part 2),marketing,farmer,advanced,186,gu,True,True,False,[],"[np.str_('marketing'), np.str_('farmer')]",3.3345533952689994,827,0.5234390581519035,2025-01-02T18:57:17.465213,c9ac1e3932971f0e
COURSE_00302,Welder - Quality Control (Part 3),quality_control,welder,advanced,246,en,True,False,True,[],"[np.str_('quality_control'), np.str_('welder')]",4.166471654683905,14,0.6956736015976405,2024-09-05T18:57:17.465387,b94b982ea401b858
COURSE_00303,Farmer - Government Schemes (Part 4),government_schemes,farmer,beginner,53,mr,False,True,True,[],"[np.str_('government_schemes'), np.str_('farmer')]",3.434445841716241,720,0.7879505501898754,2025-04-30T18:57:17.465563,c3c63ccfe01ae6cc
COURSE_00304,Electrician - Marketing (Part 5),marketing,electrician,intermediate,298,gu,True,False,False,[],"[np.str_('marketing'), np.str_('electrician')]",3.2556107389138758,287,0.6223118034720276,2024-07-01T18:57:17.465739,6a626a009a6514ae
COURSE_00305,Farmer - Troubleshooting (Part 6),troubleshooting,farmer,beginner,168,ta,False,False,False,[],"[np.str_('troubleshooting'), np.str_('farmer')]",4.752500182706005,244,0.5476376894074828,2024-07-12T18:57:17.465915,2ce639a4ca7e9417
COURSE_00306,Farmer - Maintenance (Part 7),maintenance,farmer,advanced,150,mr,True,False,True,[],"[np.str_('maintenance'), np.str_('farmer')]",3.7866194985751065,556,0.6218125631203483,2025-01-20T18:57:17.466090,a74f2473d57ebf51
COURSE_00307,Artisan - Advanced Techniques (Part 8),advanced_techniques,artisan,intermediate,73,mr,True,False,False,[],"[np.str_('advanced_techniques'), np.str_('artisan')]",4.843391532925651,239,0.38025991197302844,2024-08-31T18:57:17.466267,ae2ed6c8780bf6d8
COURSE_00308,Artisan - Financial Planning (Part 9),financial_planning,artisan,intermediate,149,mr,False,False,True,[],"[np.str_('financial_planning'), np.str_('artisan')]",4.232825289812966,762,0.7969672613027414,2024-05-14T18:57:17.466442,c626ac62a3e515b3
COURSE_00309,Electrician - Basic Skills (Part 10),basic_skills,electrician,advanced,143,hi,True,True,True,[],"[np.str_('basic_skills'), np.str_('electrician')]",3.040839850343568,239,0.41221809942752285,2024-05-01T18:57:17.466622,cab3ceb4f163726c
COURSE_00310,Appliance Repair - Government Schemes (Part 1),government_schemes,appliance_repair,advanced,96,te,True,True,False,[],"[np.str_('government_schemes'), np.str_('appliance_repair')]",4.195255121424649,731,0.6240539498428151,2026-01-08T18:57:17.467221,a2fdb01a0b898875
COURSE_00311,Homestay Owner - Government Schemes (Part 2),government_schemes,homestay_owner,advanced,155,bn,True,True,False,[],"[np.str_('government_schemes'), np.str_('homestay_owner')]",4.987744175895596,473,0.9308132147438966,2024-05-03T18:57:17.467712,8e16301a9d6d792c
COURSE_00312,Carpenter - Advanced Techniques (Part 3),advanced_techniques,carpenter,advanced,239,pa,False,False,True,[],"[np.str_('advanced_techniques'), np.str_('carpenter')]",3.3970338567372367,389,0.3701638265060057,2025-01-20T18:57:17.468804,afc3f3a3fa8a7564
COURSE_00313,Appliance Repair - Digital Literacy (Part 4),digital_literacy,appliance_repair,advanced,246,ta,False,True,False,[],"[np.str_('digital_literacy'), np.str_('appliance_repair')]",3.9845364622067123,969,0.42367205674872965,2025-10-08T18:57:17.469307,be87f924167f36ab
COURSE_00314,Appliance Repair - Safety (Part 5),safety,appliance_repair,beginner,115,te,False,True,False,[],"[np.str_('safety'), np.str_('appliance_repair')]",4.297167964412539,833,0.8798890473982559,2025-06-22T18:57:17.469803,a1c717dcddf7d728
COURSE_00315,Welder - Marketing (Part 6),marketing,welder,beginner,266,kn,True,False,True,[],"[np.str_('marketing'), np.str_('welder')]",4.030437037926576,228,0.3804333634850179,2025-05-21T18:57:17.470241,d1562eb34efdd0f8
COURSE_00316,Plumber - Tools (Part 7),tools,plumber,intermediate,265,ml,False,True,False,[],"[np.str_('tools'), np.str_('plumber')]",3.7971049128624514,640,0.5050831706631822,2024-03-27T18:57:17.470834,40169d23c5767939
COURSE_00317,Electrician - Financial Planning (Part 8),financial_planning,electrician,expert,243,hi,False,True,True,[],"[np.str_('financial_planning'), np.str_('electrician')]",3.089345908169742,877,0.5340414516286721,2025-05-11T18:57:17.471558,9ceb1c1eb05ffc75
COURSE_00318,Plumber - Digital Literacy (Part 9),digital_literacy,plumber,beginner,278,ta,True,True,True,[],"[np.str_('digital_literacy'), np.str_('plumber')]",4.975959870081323,309,0.764895951844474,2024-12-07T18:57:17.471964,1b3bcbc211ed7a81
COURSE_00319,Appliance Repair - Advanced Techniques (Part 10),advanced_techniques,appliance_repair,advanced,290,ta,False,True,False,[],"[np.str_('advanced_techniques'), np.str_('appliance_repair')]",3.584141210069051,805,0.724815237614426,2024-09-18T18:57:17.472474,e32727535ee160b0
COURSE_00320,Appliance Repair - Financial Planning (Part 1),financial_planning,appliance_repair,beginner,95,te,False,True,False,[],"[np.str_('financial_planning'), np.str_('appliance_repair')]",3.235333735334817,177,0.9401760032891322,2025-05-14T18:57:17.472827,a974f54d5f8ccf77
COURSE_00321,Mobile Repair - Maintenance (Part 2),maintenance,mobile_repair,advanced,135,hi,True,False,True,[],"[np.str_('maintenance'), np.str_('mobile_repair')]",3.248480325822563,471,0.4839595120253063,2024-05-12T18:57:17.473188,9cbfacdce50d3ca9
COURSE_00322,Farmer - Maintenance (Part 3),maintenance,farmer,intermediate,103,hi,False,True,False,[],"[np.str_('maintenance'), np.str_('farmer')]",4.110970208689957,349,0.43107488199167115,2024-04-16T18:57:17.473456,11f4009e4947badc
COURSE_00323,Carpenter - Customer Service (Part 4),customer_service,carpenter,advanced,65,gu,False,True,False,[],"[np.str_('customer_service'), np.str_('carpenter')]",4.078476548410616,551,0.7775135606728281,2024-09-23T18:57:17.473886,c28e64a1c74c080d
COURSE_00324,Artisan - Basic Skills (Part 5),basic_skills,artisan,intermediate,283,mr,False,False,False,[],"[np.str_('basic_skills'), np.str_('artisan')]",4.040719324080664,205,0.4596743738586646,2025-08-09T18:57:17.474320,7f3bf6bd1c30d393
COURSE_00325,Homestay Owner - Maintenance (Part 6),maintenance,homestay_owner,expert,173,gu,False,True,True,[],"[np.str_('maintenance'), np.str_('homestay_owner')]",3.479888124475867,193,0.35569368497168014,2024-05-06T18:57:17.474575,0b13baa9eddbe598
COURSE_00326,Homestay Owner - Marketing (Part 7),marketing,homestay_owner,beginner,78,en,False,False,True,[],"[np.str_('marketing'), np.str_('homestay_owner')]",3.5944293220496335,657,0.62030067716927,2024-06-24T18:57:17.474793,a38b8009eb936b50
COURSE_00327,Artisan - Maintenance (Part 8),maintenance,artisan,intermediate,109,ml,True,True,True,[],"[np.str_('maintenance'), np.str_('artisan')]",4.851918154128228,764,0.3601430528046681,2025-10-25T18:57:17.475004,8754c00061867aba
COURSE_00328,Homestay Owner - Quality Control (Part 9),quality_control,homestay_owner,expert,80,en,True,True,False,[],"[np.str_('quality_control'), np.str_('homestay_owner')]",3.5542034407084677,812,0.9476597048250561,2024-12-06T18:57:17.475217,61c04bbfdd1fc555
COURSE_00329,Homestay Owner - Basic Skills (Part 10),basic_skills,homestay_owner,intermediate,70,ta,False,False,True,[],"[np.str_('basic_skills'), np.str_('homestay_owner')]",4.630184921254581,622,0.8609915350691755,2025-01-08T18:57:17.475431,310ac4c6e11d423b
COURSE_00330,Electrician - Advanced Techniques (Part 1),advanced_techniques,electrician,expert,230,gu,False,False,True,[],"[np.str_('advanced_techniques'), np.str_('electrician')]",4.457468062259165,81,0.38142121051297706,2024-05-09T18:57:17.475645,b7c7a0e495f48c33
COURSE_00331,Artisan - Business Skills (Part 2),business_skills,artisan,intermediate,278,pa,True,True,False,[],"[np.str_('business_skills'), np.str_('artisan')]",4.365611045527331,526,0.4117673157710664,2025-07-11T18:57:17.475826,9d39a3c51909464e
COURSE_00332,Farmer - Tools (Part 3),tools,farmer,expert,76,hi,False,True,True,[],"[np.str_('tools'), np.str_('farmer')]",3.9107911214177093,236,0.6884094505302933,2025-11-13T18:57:17.476004,98801834a04d24bb
